timesp,src_ip,dest_ip,proto,src_port,dest_port,packet_length,labeltam
2025-04-28T20:58:09.207943+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,46334.0,53.0,,normal
2025-04-28T20:58:09.207944+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,10573.0,53.0,,normal
2025-04-28T20:58:09.218815+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2a03:2880:f12f:0083:face:b00c:0000:25de,UDP,53344.0,443.0,,normal
2025-04-28T20:58:09.328151+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,65509.0,53.0,,normal
2025-04-28T20:58:09.334238+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,47745.0,53.0,,normal
2025-04-28T20:58:09.184183+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24770.0,53.0,,normal
2025-04-28T20:58:09.334238+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,65509.0,53.0,,normal
2025-04-28T20:58:09.211404+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49501.0,,normal
2025-04-28T20:58:09.188857+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24770.0,53.0,,normal
2025-04-28T20:58:09.253327+0530,2a03:2880:f12f:0083:face:b00c:0000:25de,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,53344.0,,normal
2025-04-28T20:58:09.211404+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49501.0,,normal
2025-04-28T20:58:09.195509+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50114.0,53.0,,normal
2025-04-28T20:58:09.211405+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49501.0,,normal
2025-04-28T20:58:09.196440+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59975.0,53.0,,normal
2025-04-28T20:58:09.211406+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,49501.0,,normal
2025-04-28T20:58:09.285432+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2001,TCP,53935.0,443.0,,normal
2025-04-28T20:58:09.207946+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,59975.0,53.0,,normal
2025-04-28T20:58:09.210271+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6472.0,53.0,,normal
2025-04-28T20:58:09.328119+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6376.0,53.0,,normal
2025-04-28T20:58:09.334238+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6376.0,53.0,,normal
2025-04-28T20:58:09.218328+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6472.0,53.0,,normal
2025-04-28T20:58:09.247224+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0831:0000:0000:0000:2002,UDP,50564.0,443.0,,normal
2025-04-28T20:58:09.247226+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0831:0000:0000:0000:2002,UDP,50564.0,443.0,,normal
2025-04-28T20:58:09.268916+0530,2404:6800:4007:0831:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,50564.0,,normal
2025-04-28T20:58:09.268917+0530,2404:6800:4007:0831:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,50564.0,,normal
2025-04-28T20:58:09.268918+0530,2404:6800:4007:0831:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,50564.0,,normal
2025-04-28T20:58:09.268919+0530,2404:6800:4007:0831:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,50564.0,,normal
2025-04-28T20:58:09.285399+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2001,TCP,53933.0,443.0,,normal
2025-04-28T20:58:09.304364+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,50114.0,53.0,,normal
2025-04-28T20:58:09.305101+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0802:0000:0000:0000:2001,UDP,64118.0,443.0,,normal
2025-04-28T20:58:09.305103+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:0802:0000:0000:0000:2001,UDP,64118.0,443.0,,normal
2025-04-28T20:58:09.330948+0530,2404:6800:4009:0802:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64118.0,,normal
2025-04-28T20:58:09.330949+0530,2404:6800:4009:0802:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64118.0,,normal
2025-04-28T20:58:09.330950+0530,2404:6800:4009:0802:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64118.0,,normal
2025-04-28T20:58:09.330952+0530,2404:6800:4009:0802:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64118.0,,normal
2025-04-28T20:58:09.526275+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0825:0000:0000:0000:200a,UDP,51969.0,443.0,,normal
2025-04-28T20:58:09.526354+0530,192.168.1.12,52.70.230.138,TCP,53814.0,443.0,,normal
2025-04-28T20:58:09.526452+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2406:da18:022e:4f04:1f42:c36d:fdc7:97f1,TCP,53812.0,443.0,,normal
2025-04-28T20:58:09.526323+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0830:0000:0000:0000:200e,TCP,53813.0,443.0,,normal
2025-04-28T20:58:09.444035+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,4809.0,53.0,,normal
2025-04-28T20:58:09.448500+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:080b:0000:0000:0000:2001,TCP,53937.0,443.0,,normal
2025-04-28T20:58:09.593993+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,29511.0,53.0,,normal
2025-04-28T20:58:09.444082+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43275.0,53.0,,normal
2025-04-28T20:58:09.600077+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,29511.0,53.0,,normal
2025-04-28T20:58:09.451561+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43275.0,53.0,,normal
2025-04-28T20:58:09.444124+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,13343.0,53.0,,normal
2025-04-28T20:58:09.709894+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,12478.0,53.0,,normal
2025-04-28T20:58:09.474989+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,13343.0,53.0,,normal
2025-04-28T20:58:09.594730+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082a:0000:0000:0000:2004,UDP,64739.0,443.0,,normal
2025-04-28T20:58:09.709936+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,1891.0,53.0,,normal
2025-04-28T20:58:09.480211+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,4809.0,53.0,,normal
2025-04-28T20:58:09.594744+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082a:0000:0000:0000:2004,UDP,64739.0,443.0,,normal
2025-04-28T20:58:09.715472+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,12478.0,53.0,,normal
2025-04-28T20:58:09.715472+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,1891.0,53.0,,normal
2025-04-28T20:58:09.691663+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082b:0000:0000:0000:2002,UDP,64560.0,443.0,,normal
2025-04-28T20:58:09.594093+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61721.0,53.0,,normal
2025-04-28T20:58:09.594760+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082a:0000:0000:0000:2004,UDP,64739.0,443.0,,normal
2025-04-28T20:58:09.600076+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61721.0,53.0,,normal
2025-04-28T20:58:09.691690+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082b:0000:0000:0000:2002,UDP,64560.0,443.0,,normal
2025-04-28T20:58:09.715143+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:1901:0000:47fc:0000:0000:0000:0000,TCP,53941.0,443.0,,normal
2025-04-28T20:58:09.722239+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2002,UDP,51402.0,443.0,,normal
2025-04-28T20:58:09.594045+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,29871.0,53.0,,normal
2025-04-28T20:58:09.691700+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:082b:0000:0000:0000:2002,UDP,64560.0,443.0,,normal
2025-04-28T20:58:09.600078+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,29871.0,53.0,,normal
2025-04-28T20:58:09.721501+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:080b:0000:0000:0000:2001,TCP,53940.0,443.0,,normal
2025-04-28T20:58:09.610642+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:1901:0000:47fc:0000:0000:0000:0000,UDP,60531.0,443.0,,normal
2025-04-28T20:58:09.722242+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4007:0834:0000:0000:0000:2002,UDP,51402.0,443.0,,normal
2025-04-28T20:58:09.741389+0530,2404:6800:4007:0834:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51402.0,,normal
2025-04-28T20:58:09.610664+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:1901:0000:47fc:0000:0000:0000:0000,UDP,60531.0,443.0,,normal
2025-04-28T20:58:09.708485+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.611650+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.743896+0530,2404:6800:4007:0834:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51402.0,,normal
2025-04-28T20:58:09.708485+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.611651+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.729204+0530,192.168.1.12,98.82.156.107,TCP,53936.0,443.0,,normal
2025-04-28T20:58:09.743896+0530,2404:6800:4007:0834:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51402.0,,normal
2025-04-28T20:58:09.709965+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49994.0,53.0,,normal
2025-04-28T20:58:09.808184+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60403.0,53.0,,normal
2025-04-28T20:58:09.611652+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.744030+0530,2404:6800:4007:0834:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,51402.0,,normal
2025-04-28T20:58:09.818599+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,60403.0,53.0,,normal
2025-04-28T20:58:09.808346+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,41129.0,53.0,,normal
2025-04-28T20:58:09.711844+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.611652+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.818600+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,41129.0,53.0,,normal
2025-04-28T20:58:09.711846+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.629713+0530,2600:1901:0000:47fc:0000:0000:0000:0000,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,60531.0,,normal
2025-04-28T20:58:09.721400+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,49994.0,53.0,,normal
2025-04-28T20:58:09.629714+0530,2600:1901:0000:47fc:0000:0000:0000:0000,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,60531.0,,normal
2025-04-28T20:58:09.744030+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.808233+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,5516.0,53.0,,normal
2025-04-28T20:58:09.643970+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.754665+0530,2404:6800:4007:082b:0000:0000:0000:2002,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64560.0,,normal
2025-04-28T20:58:09.646996+0530,2404:6800:4007:082a:0000:0000:0000:2004,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,64739.0,,normal
2025-04-28T20:58:09.818599+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,5516.0,53.0,,normal
2025-04-28T20:58:09.662027+0530,2600:1901:0000:47fc:0000:0000:0000:0000,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,60531.0,,normal
2025-04-28T20:58:10.042076+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38133.0,53.0,,normal
2025-04-28T20:58:09.925058+0530,192.168.1.12,15.221.10.22,TCP,53943.0,443.0,,normal
2025-04-28T20:58:10.048884+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,38133.0,53.0,,normal
2025-04-28T20:58:10.042161+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,21171.0,53.0,,normal
2025-04-28T20:58:09.986216+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:080b:0000:0000:0000:2001,UDP,59288.0,443.0,,normal
2025-04-28T20:58:10.299520+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8100.0,53.0,,normal
2025-04-28T20:58:09.986219+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2404:6800:4009:080b:0000:0000:0000:2001,UDP,59288.0,443.0,,normal
2025-04-28T20:58:10.301730+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63809.0,53.0,,normal
2025-04-28T20:58:10.013502+0530,2404:6800:4009:080b:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59288.0,,normal
2025-04-28T20:58:10.042504+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7760.0,53.0,,normal
2025-04-28T20:58:10.302287+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,22312.0,53.0,,normal
2025-04-28T20:58:10.015594+0530,2404:6800:4009:080b:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59288.0,,normal
2025-04-28T20:58:10.318076+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8100.0,53.0,,normal
2025-04-28T20:58:10.048901+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,7760.0,53.0,,normal
2025-04-28T20:58:10.318086+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63809.0,53.0,,normal
2025-04-28T20:58:10.318749+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,22312.0,53.0,,normal
2025-04-28T20:58:09.966389+0530,192.168.1.12,98.82.156.107,TCP,53938.0,443.0,,normal
2025-04-28T20:58:10.364527+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2406:8600:f040:01fa:0000:0000:0000:2000,TCP,53955.0,443.0,,normal
2025-04-28T20:58:10.161452+0530,192.168.1.12,67.199.150.83,TCP,53948.0,443.0,,normal
2025-04-28T20:58:10.024483+0530,192.168.1.12,15.221.10.22,TCP,53944.0,443.0,,normal
2025-04-28T20:58:09.924904+0530,192.168.1.12,15.221.10.22,TCP,53942.0,443.0,,normal
2025-04-28T20:58:10.007311+0530,192.168.1.12,44.193.187.53,TCP,53939.0,443.0,,normal
2025-04-28T20:58:10.072433+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:9000:2632:1200:001c:d13c:df40:93a1,TCP,53946.0,443.0,,normal
2025-04-28T20:58:10.030548+0530,192.168.1.12,15.221.10.22,TCP,53945.0,443.0,,normal
2025-04-28T20:58:10.094143+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,21171.0,53.0,,normal
2025-04-28T20:58:10.070699+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2600:9000:2632:1200:001c:d13c:df40:93a1,TCP,53947.0,443.0,,normal
2025-04-28T20:58:10.288435+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58583.0,53.0,,normal
2025-04-28T20:58:10.288152+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,39996.0,53.0,,normal
2025-04-28T20:58:10.295536+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58583.0,53.0,,normal
2025-04-28T20:58:10.293802+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,39996.0,53.0,,normal
2025-04-28T20:58:10.301963+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55426.0,53.0,,normal
2025-04-28T20:58:10.302006+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43040.0,53.0,,normal
2025-04-28T20:58:10.302050+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6506.0,53.0,,normal
2025-04-28T20:58:10.302154+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58191.0,53.0,,normal
2025-04-28T20:58:10.288233+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,20605.0,53.0,,normal
2025-04-28T20:58:10.379030+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,34452.0,53.0,,normal
2025-04-28T20:58:10.042127+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61333.0,53.0,,normal
2025-04-28T20:58:10.302455+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,48131.0,53.0,,normal
2025-04-28T20:58:10.384709+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,34452.0,53.0,,normal
2025-04-28T20:58:10.042531+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58401.0,53.0,,normal
2025-04-28T20:58:10.302497+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55096.0,53.0,,normal
2025-04-28T20:58:10.288385+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63338.0,53.0,,normal
2025-04-28T20:58:10.318085+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55426.0,53.0,,normal
2025-04-28T20:58:10.288487+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28803.0,53.0,,normal
2025-04-28T20:58:10.322977+0530,192.168.1.12,23.48.48.30,TCP,53953.0,443.0,,normal
2025-04-28T20:58:10.318087+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,6506.0,53.0,,normal
2025-04-28T20:58:10.048900+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58401.0,53.0,,normal
2025-04-28T20:58:10.318088+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43040.0,53.0,,normal
2025-04-28T20:58:10.249223+0530,192.168.1.12,67.199.150.83,TCP,53950.0,443.0,,normal
2025-04-28T20:58:10.015595+0530,2404:6800:4009:080b:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59288.0,,normal
2025-04-28T20:58:10.318748+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,48131.0,53.0,,normal
2025-04-28T20:58:10.288054+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,26490.0,53.0,,normal
2025-04-28T20:58:10.293804+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,63338.0,53.0,,normal
2025-04-28T20:58:10.015596+0530,2404:6800:4009:080b:0000:0000:0000:2001,2401:4900:1c26:50d3:6516:abab:079d:7ce7,UDP,443.0,59288.0,,normal
2025-04-28T20:58:10.293805+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,20605.0,53.0,,normal
2025-04-28T20:58:10.318749+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,58191.0,53.0,,normal
2025-04-28T20:58:10.295535+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,28803.0,53.0,,normal
2025-04-28T20:58:10.042566+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43100.0,53.0,,normal
2025-04-28T20:58:10.301835+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,32196.0,53.0,,normal
2025-04-28T20:58:10.048903+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,61333.0,53.0,,normal
2025-04-28T20:58:10.048899+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,43100.0,53.0,,normal
2025-04-28T20:58:10.318750+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,55096.0,53.0,,normal
2025-04-28T20:58:10.322354+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24433.0,53.0,,normal
2025-04-28T20:58:10.302412+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8321.0,53.0,,normal
2025-04-28T20:58:10.330286+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,24433.0,53.0,,normal
2025-04-28T20:58:10.318088+0530,2401:4900:1c26:50d3:6516:abab:079d:7ce7,2401:4900:0050:0009:0000:0000:0000:0076,UDP,8321.0,53.0,,normal
