timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_length,flags,label
1745843622.1524029,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,1506,A,0
1745843622.152693,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,712,PA,0
1745843622.152927,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843622.153119,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843622.169067,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,140,PA,0
1745843622.169305,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,158,PA,0
1745843622.1695218,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,560,PA,0
1745843622.169738,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.16992,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.170099,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.1702762,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.1704488,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.170617,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,1494,A,0
1745843622.170788,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,308,PA,0
1745843622.421619,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,169,PA,0
1745843622.422515,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,128,PA,0
1745843622.424853,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843622.425246,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,97,PA,0
1745843622.4255822,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.425817,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.426377,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.426678,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,97,PA,0
1745843622.426901,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.427118,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.427336,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843622.674481,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,A,0
1745843622.675374,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,347,PA,0
1745843622.675801,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843623.939062,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,FA,0
1745843624.191544,13.89.179.8,192.168.1.12,TCP,443.0,52531.0,66,FA,0
1745843624.192006,192.168.1.12,13.89.179.8,TCP,52531.0,443.0,66,A,0
1745843626.450498,192.168.1.12,17.242.13.5,TCP,61456.0,5223.0,1506,A,0
1745843626.451263,192.168.1.12,17.242.13.5,TCP,61456.0,5223.0,674,PA,0
1745843626.4518652,192.168.1.12,17.242.13.5,TCP,61456.0,5223.0,1506,A,0
1745843626.4524171,192.168.1.12,17.242.13.5,TCP,61456.0,5223.0,227,PA,0
1745843626.490487,17.242.13.5,192.168.1.12,TCP,5223.0,61456.0,66,A,0
1745843626.493516,17.242.13.5,192.168.1.12,TCP,5223.0,61456.0,66,A,0
1745843627.489425,192.168.1.12,224.0.0.251,UDP,5353.0,5353.0,117,,0
1745843627.491725,192.168.1.12,224.0.0.251,UDP,5353.0,5353.0,117,,0
1745843632.131852,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843632.1475751,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843634.5075068,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,447,,0
1745843635.17012,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745843635.183192,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843641.0003378,192.168.1.5,224.0.0.251,2,,,46,,0
1745843647.720533,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843647.992021,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843654.8240142,0.0.0.0,224.0.0.1,2,,,46,,0
1745843657.3653738,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843657.3829088,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843658.8174322,192.168.1.7,224.0.0.251,2,,,46,,0
1745843662.4473732,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843662.447737,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843662.448086,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843662.7186282,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843682.601042,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843682.616746,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843690.018446,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,78,S,0
1745843690.271765,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,78,S,0
1745843690.278261,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,74,SA,0
1745843690.278465,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843690.278751,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,1494,A,0
1745843690.278974,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,507,PA,0
1745843690.5207849,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,74,SA,0
1745843690.521641,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843690.523424,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,1494,A,0
1745843690.524214,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,539,PA,0
1745843690.541247,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,78,A,0
1745843690.541652,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,66,A,0
1745843690.54227,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,1494,A,0
1745843690.543179,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,165,PA,0
1745843690.543503,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843690.543901,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,781,PA,0
1745843690.768684,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,66,A,0
1745843690.771898,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,165,PA,0
1745843690.772096,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843690.772684,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,813,PA,0
1745843690.8001149,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,78,A,0
1745843690.8070312,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,1506,A,0
1745843690.807296,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,1506,A,0
1745843690.807575,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,1506,A,0
1745843690.8078148,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,1506,A,0
1745843690.80806,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,712,PA,0
1745843690.808277,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843690.808471,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843690.808724,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,140,PA,0
1745843690.808992,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,158,PA,0
1745843690.809233,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,560,PA,0
1745843690.809469,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,1494,A,0
1745843690.8096929,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,853,PA,0
1745843691.0349162,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,1506,A,0
1745843691.0356889,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,1506,A,0
1745843691.036088,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,1506,A,0
1745843691.03645,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,1506,A,0
1745843691.036818,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,712,PA,0
1745843691.037225,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843691.037549,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843691.038478,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,140,PA,0
1745843691.072372,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,66,A,0
1745843691.072628,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,66,A,0
1745843691.0729,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,169,PA,0
1745843691.073157,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,128,PA,0
1745843691.073382,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843691.073618,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,97,PA,0
1745843691.30096,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,169,PA,0
1745843691.301279,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843691.309532,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,128,PA,0
1745843691.309794,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,A,0
1745843691.331928,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,378,PA,0
1745843691.3322911,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843691.470574,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,66,A,0
1745843693.951665,192.168.1.12,20.44.10.122,TCP,52533.0,443.0,66,FA,0
1745843693.951998,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,FA,0
1745843694.2108748,20.44.10.122,192.168.1.12,TCP,443.0,52533.0,54,RA,0
1745843694.261874,20.44.10.122,192.168.1.12,TCP,443.0,52532.0,66,FA,0
1745843694.263038,192.168.1.12,20.44.10.122,TCP,52532.0,443.0,66,A,0
1745843698.567258,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,447,,0
1745843699.1685572,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,82,,0
1745843699.171086,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843699.775247,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,78,S,0
1745843699.837237,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,78,S,0
1745843700.024176,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,74,SA,0
1745843700.024426,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.024705,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,1494,A,0
1745843700.025126,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,507,PA,0
1745843700.102313,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,74,SA,0
1745843700.102792,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843700.1031208,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,583,PA,0
1745843700.276916,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,66,A,0
1745843700.285745,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,165,PA,0
1745843700.286332,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.28757,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,781,PA,0
1745843700.37581,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,165,PA,0
1745843700.376108,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843700.378367,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,503,PA,0
1745843700.57182,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,1506,A,0
1745843700.572184,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,1506,A,0
1745843700.572494,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,1506,A,0
1745843700.572792,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,1506,A,0
1745843700.5731132,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,712,PA,0
1745843700.574029,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.57428,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.574878,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,140,PA,0
1745843700.575178,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,158,PA,0
1745843700.575503,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,560,PA,0
1745843700.575792,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,1494,A,0
1745843700.5760891,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,826,PA,0
1745843700.6598232,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,1506,A,0
1745843700.6601658,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,1506,A,0
1745843700.660428,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,1506,A,0
1745843700.660683,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,277,PA,0
1745843700.660912,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843700.661109,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843700.6637352,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.664036,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.66429,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.664533,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.664789,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.665032,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.6652749,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.665524,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1494,A,0
1745843700.66578,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,1160,PA,0
1745843700.824718,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,66,A,0
1745843700.825398,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,66,A,0
1745843700.830904,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,169,PA,0
1745843700.8316648,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.833823,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,128,PA,0
1745843700.834503,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843700.835367,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,97,PA,0
1745843700.9314408,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,66,A,0
1745843700.932536,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,66,A,0
1745843700.933303,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,169,PA,0
1745843700.933655,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843700.9339762,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,66,A,0
1745843701.080825,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,97,PA,0
1745843701.0817778,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843701.10753,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,531,FPA,0
1745843701.10814,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,A,0
1745843701.110096,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,90,PA,0
1745843701.110456,192.168.1.12,104.208.16.90,TCP,52535.0,443.0,66,FA,0
1745843701.2731478,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,66,A,0
1745843701.332736,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,347,PA,0
1745843701.3351429,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843701.376401,104.208.16.90,192.168.1.12,TCP,443.0,52535.0,66,A,0
1745843703.955656,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,FA,0
1745843704.2093928,20.44.10.122,192.168.1.12,TCP,443.0,52534.0,66,FA,0
1745843704.209971,192.168.1.12,20.44.10.122,TCP,52534.0,443.0,66,A,0
1745843707.720764,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843707.837545,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843707.853271,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843707.992955,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843709.204947,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843709.303326,192.168.1.5,224.0.0.251,2,,,46,,0
1745843710.2149062,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843710.2215538,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843710.22743,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,432,,0
1745843710.849471,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,78,S,0
1745843711.0096908,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,74,SA,0
1745843711.010373,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,66,A,0
1745843711.0119889,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,1506,A,0
1745843711.0126,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,424,PA,0
1745843711.1734242,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,78,A,0
1745843711.174188,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,66,A,0
1745843711.174803,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,1506,A,0
1745843711.1766222,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,1506,A,0
1745843711.177019,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,1506,PA,0
1745843711.1775548,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,1282,PA,0
1745843711.178095,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,73,PA,0
1745843711.178497,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,66,A,0
1745843711.182046,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,146,PA,0
1745843711.182501,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,709,PA,0
1745843711.2771058,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843711.333281,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843711.334995,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,432,,0
1745843711.335389,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,78,A,0
1745843711.3434088,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,66,A,0
1745843711.3437178,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,66,A,0
1745843711.344136,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,401,PA,0
1745843711.344665,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,401,PA,0
1745843711.34507,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,1128,PA,0
1745843711.345383,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,66,A,0
1745843712.342564,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,90,PA,0
1745843712.343444,185.40.232.169,192.168.1.12,TCP,443.0,52536.0,66,FA,0
1745843712.3439538,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,66,A,0
1745843712.344297,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,66,A,0
1745843712.8882308,192.168.1.5,224.0.0.251,2,,,46,,0
1745843714.2675982,192.168.1.12,185.40.232.169,TCP,52536.0,443.0,54,RA,0
1745843716.560263,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,78,S,0
1745843716.571031,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,74,SA,0
1745843716.571296,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,A,0
1745843716.571701,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,1466,A,0
1745843716.572171,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,546,PA,0
1745843716.5909078,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,78,A,0
1745843716.591525,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,66,A,0
1745843716.592456,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,1466,A,0
1745843716.6097548,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,78,A,0
1745843716.8726678,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,1466,A,0
1745843716.873176,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,1466,PA,0
1745843716.873594,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,82,PA,0
1745843716.873972,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,1428,PA,0
1745843716.874351,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,A,0
1745843716.8746848,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,A,0
1745843716.875078,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,159,PA,0
1745843716.889695,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,66,A,0
1745843717.038348,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,253,PA,0
1745843717.0388968,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,A,0
1745843717.039358,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,692,PA,0
1745843717.058197,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,66,A,0
1745843717.2039008,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,479,PA,0
1745843717.205531,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,A,0
1745843719.268546,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,66,FA,0
1745843719.289751,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,66,A,0
1745843719.432503,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,97,PA,0
1745843719.4332302,34.36.73.246,192.168.1.12,TCP,443.0,52537.0,66,FA,0
1745843719.433908,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,54,R,0
1745843719.434539,192.168.1.12,34.36.73.246,TCP,52537.0,443.0,54,R,0
1745843722.450667,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843722.4514802,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843722.452009,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843722.723691,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843733.073339,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843733.0915232,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843747.274122,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,78,S,0
1745843747.5254111,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,74,SA,0
1745843747.525959,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843747.5268512,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,1494,A,0
1745843747.5272992,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,571,PA,0
1745843747.77686,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,A,0
1745843747.7777128,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,165,PA,0
1745843747.777875,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843747.778473,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,845,PA,0
1745843748.039003,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,1506,A,0
1745843748.039818,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,1506,A,0
1745843748.040162,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,1506,A,0
1745843748.040418,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,1506,A,0
1745843748.04068,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,712,PA,0
1745843748.04096,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843748.041164,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843748.041423,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,140,PA,0
1745843748.041672,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,158,PA,0
1745843748.041913,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,560,PA,0
1745843748.042153,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,1494,A,0
1745843748.042403,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,853,PA,0
1745843748.297927,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,169,PA,0
1745843748.298281,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,128,PA,0
1745843748.298529,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,A,0
1745843748.298765,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,A,0
1745843748.298997,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,A,0
1745843748.2992551,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843748.299541,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,97,PA,0
1745843748.548418,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,377,PA,0
1745843748.548747,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843748.591095,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,A,0
1745843748.966406,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,FA,0
1745843749.218406,20.44.10.122,192.168.1.12,TCP,443.0,52539.0,66,FA,0
1745843749.2191591,192.168.1.12,20.44.10.122,TCP,52539.0,443.0,66,A,0
1745843758.3059351,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843758.3231528,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843767.72527,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,54,A,0
1745843767.996346,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843773.102856,0.0.0.0,255.255.255.255,UDP,68.0,67.0,344,,0
1745843773.2046568,0.0.0.0,255.255.255.255,UDP,68.0,67.0,354,,0
1745843773.613274,192.168.1.5,224.0.0.251,2,,,46,,0
1745843774.412374,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,136,,0
1745843774.43202,192.168.1.5,224.0.0.251,2,,,46,,0
1745843775.303496,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843775.306889,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843775.308478,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,432,,0
1745843776.840673,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843776.893718,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
1745843776.8953788,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,432,,0
1745843780.268788,0.0.0.0,224.0.0.1,2,,,46,,0
1745843782.5032902,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,92,PA,0
1745843782.5040698,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,66,A,0
1745843782.504562,192.168.1.12,140.82.114.25,TCP,52337.0,443.0,96,PA,0
1745843782.774963,140.82.114.25,192.168.1.12,TCP,443.0,52337.0,66,A,0
1745843783.542006,192.168.1.12,142.250.82.215,UDP,54888.0,3478.0,162,,0
1745843783.545713,192.168.1.5,224.0.0.251,2,,,46,,0
1745843783.561769,142.250.82.215,192.168.1.12,UDP,3478.0,54888.0,106,,0
1745843796.309306,192.168.1.5,224.0.0.251,UDP,5353.0,5353.0,152,,0
1745843796.327306,192.168.1.7,224.0.0.251,UDP,5353.0,5353.0,417,,0
